path,size_bytes,sha256
EXCLUDED_WORKER_PEER_EVIDENCE.CSV,1007,cd2869ffc3d5bf75bbe3c1a0c937ad36f47f77264aa2676095562a2942785835
EXCLUDED_WORKER_PEER_SUMMARY.CSV,635,2124c0bcb7c831f15f06b111a59988824bce1edb5b0abf6f375703df547abf48
EXCLUSION_REASON_AUDIT.CSV,2572,9536af55bd76d032eaf1feadfe745a6442672a4216aa6b2cbd04728d2252b546
EXCLUSION_REASON_OUTCOME_SUMMARY.csv,5887,46becaf7c50368dc0cfba5fa3865c95b762602e57a89c81118a078362e262f0f
EXCLUSION_REASON_OVERLAPS.csv,6930,82bd5ec2c36e24646b0a6a4ad28a7a0edfcdc918ca3fb355113cf22b89b0956e
EXCLUSION_REASON_SUMMARY.csv,1900,f27d8988d80cdeb234cdcd775bac0e5bbf2a048ea1e5851a979da64c5604ed74
FROZEN_TIME_AUXILIARY.CSV,741,936d76233bc6a9a37d5417d75641cf774c0df042ef0cd0aebe638883690bb2b0
GEOMETRY_PAIRWISE_DISPERSION_ALL_STAGES.CSV,3648496,039ec62d445decb1cf82998c08d44e7883a849a6a247d6fcad53fee72d2b1d88
GEOMETRY_STAGE_MODE_SUMMARY.CSV,1060,68071d918adfbb10a31c12598d595816dc2564c8c6cfa70df3e337e2a0dab59e
GEOMETRY_TASK_UNCERTAINTY_ALL_STAGES.CSV,106444,628e67f67ce37fcfc60ef52e527450121723e20117c9a241fa6295f0728b8ad2
IMAGE_FEATURE_ALIAS_AUDIT.csv,3792,c3a4ce873fd4989e17b927bff01302a171c592e6bff34f0d6628c2f4f2f1b779
IMAGE_FEATURE_ASSOCIATIONS_BUILDING_CLUSTERED.csv,24000,e7109f78efebef0d38480a9d35f579162ad42f9990dad1b7376ddb77390081b1
IMAGE_FEATURE_VS_SEMI_ASSOCIATIONS.csv,14305,5ead5a3a25830c629225c978f6b916b77d121ef7b920a7bfc6216067cfedacb6
IMAGE_FEATURES_ALL_214.csv,160242,81534674463c0ba9355cf47b273fcccdaaed4c87b1bfd1841d22fc52c880b7fd
JOIN_COVERAGE_AUDIT.CSV,561,e77f2d1d1941fa02d5386f80a883365d9c91213ae69a3ea2d8225afa919cca69
MANUAL_DISJOINT_CROSSFIT_ASSOCIATION.csv,328,53c831060763c6b066777d4ab423e9f3d08f0d1d4579fbbb91c1354e2ad876e9
MANUAL_DISJOINT_CROSSFIT_SENSITIVITY.csv,14353,3df942385ff27aff28d2b6c7c22b80b5729b2261e36bdd2af6fa4278f2d5ed81
MANUAL_TASK_UNCERTAINTY_CATALOG.CSV,52775,a7d1eb85fa5f78e4859aab44531e973afe5daff596f42a008eb1d5d4974c6838
META_LABEL_CHOICE_DICTIONARY.CSV,2288,d9671be6bb83975dce561c5e49a291bdf747a0ab6ec923b271868f7e40f54276
META_LABEL_STAGE_MODE_SUMMARY.CSV,2395,872b5b0ca2061248bcecc35ed3788bb953ed0d440c0bef2fec788f274fe019b1
META_LABEL_TASK_LABEL_COUNTS.CSV,377963,77abe0959cc6956cfb55c482dbc3dcfee1ce2bcd7b468f22baecdbe446f19f95
META_LABEL_TASK_UNCERTAINTY.CSV,188119,95b1f7feb24e084f0967f6fd513bbd7cf7ba8755843e56738c291f202dcfc141
META_MANUAL_SEMI_TASK_COMPARISON.csv,9174,7b49b8adf5fdc873212626010b0f4e978e8e785b88590b77dff5bff2f14c6622
META_RESPONSE_UNCERTAINTY_CANONICAL_AND_RAW.csv,252688,d7b08ab0b019c9fbe5ad46685555f8d4d1e437b0a4732881989437c4676be645
OUT_OF_TASK_AND_NONSELECTED_ROWS.csv,202556,086c9097dbb5378346ab3bb91796ec46b97cbdf2bdda28c92f5f7589b7092c47
OUT_OF_TASK_SUMMARY.csv,681,256e89eafbe5beb2569ffd20928b8d4770cc155ba3e6cf7c601e15a2f50962b5
PAIRWISE_COMPATIBILITY_SUMMARY.CSV,346,1a939e3cee0716c101db87aa1c42a93982fb191448376a534d6ca717afb9171c
PARTITION_FAILURE_RATE_SENSITIVITY.csv,518,fe688e1c2faa8a038a8ea2ccf3c5a4c7167b516fcb3b78cb70bafb4375181d09
PERSISTENT_DISAGREEMENT_HIGH_SUPPORT_Q095.CSV,15179,73cfcc0b8b3176a65a0cc671d93265935a67f341a57b510e2de502833d614e65
PERSISTENT_DISAGREEMENT_HIGH_SUPPORT_ROBUSTNESS.CSV,10768,13a91dda16a03f1c9a95686cca3579e07571d38c4299dd81889988b82009e625
PERSISTENT_DISAGREEMENT_HIGH_SUPPORT_SUMMARY.CSV,563,b5b211bbe589107c270d3bf5e8a911eb7e9745695d826fc86b7b92f63da76263
PERSISTENT_DISAGREEMENT_SUMMARY.CSV,24110,96b4ad18f152b0f6c0cefa8053031d6ab7e2915bbee751a20da7501b30d1ddd7
PERSISTENT_DISAGREEMENT_TASKS.CSV,450426,ee56e0525cb117b0bef1b8b95849e4f238f698033bd7445f8c18cb706881e7f7
PERSISTENT_DISAGREEMENT_THRESHOLD_ROBUSTNESS.CSV,72826,f36e73cbdac5fc5f788d2b59db66f5b66164b602dc1cfa153f131ad37b48beeb
PERSISTENT_DISAGREEMENT_THRESHOLD_ROBUSTNESS_SUMMARY.CSV,3962,9c805896fb90cdae79c0b12d3f68cbd0f0664cfeb1832f8c22a501a7e0aed858
POPULATION_SENSITIVITY.CSV,21270,876fda54896072cef5145b73b1c10f047f4b6a5a1932ef29ca3b1c4ff93a64ac
POPULATION_TASK_METRICS.CSV,107641,f285532d80a44df15748e93c007142e533637de13efd43b2e67fa766a4ab30d6
PROPOSAL_GEOMETRY_RECORDS.csv,476894,e8d1ac68a5fb6cf36d9d9e7d2ab32923b0fda1e62d2e5a2e52eb86d7c07692c6
PROPOSAL_MANUAL_SEMI_GEOMETRY_PAIRS.csv,68681,1165163e32ee20ba35d3dc2cadb7b1287be5364ac70451312ecb9255357789a1
PROPOSAL_STAGE_METRIC_CHANGE_SUMMARY.csv,604,296a83f69eb1c8eaebacfe525335efb91a1fc549531645ccb67f76fb1d443228
PROPOSAL_TASK_ANCHORING_AND_DISCOVERY.csv,16991,c9153e26ad3b1d423215dc37754c2970781b12cef0c282d4cf2c45aeba2d5b3f
QUALITY_AUXILIARY.CSV,5208,221673fdb391a0c69a4a0d273bdd7152d8088e8af39171353b94734fba5ba96c
QUALITY_AUXILIARY_SUMMARY.CSV,401,42c6d0d029615bc37c3bc3b2448f03b42c3b5a24fc8abe73caea992d8256c8da
QUALITY_DATA_MINING_CONTEXTS.CSV,745510,6988da78185c5b6d0a4924aed52f634bfe46460a889c5c62005d5605f9198ed9
QUALITY_DATA_MINING_SUMMARY.CSV,453,47e3cfaa7325a0da1f27b6b2e16097d1f13b2d4294dbc026ce55a7031631e116
QUALITY_DATA_MINING_TASK_METRICS.CSV,12272,218560277ce586704747c4a5227189bb204a3b63591e861ebd393249ea9ba9a8
QUALITY_RISK_SLOPE_POPULATIONS.csv,961,a2fa6bb0cfa687f4b8737e025b819dfbf47f4809367331ec2c2e0fb11ee55f47
QUALITY_RISK_TASK_BUILDING_CLUSTER_AUDIT.csv,1399,648b3d8e3fe813b4399493bf1dba752fcd3bc8510d3bd8486e3a62ac2d9a154c
RARE_MODE_DETECTION_PROBABILITY.CSV,4053,918925f5add850ad70beadd6598ffeff9d25a581d979bbe3f082d23159322902
RAW_ACTIVE_EVENT_FACT.CSV,35425196,373a30dfa1deca6659c77c1b7af4d3e0b63e2c7628c50cb949b3568db23fa61e
RAW_ACTIVE_SESSION_FACT.CSV,481646,c660dc7816e2fce86494475da1cf344f45e39f878b6f7876d8494c15cc3f852f
RAW_ANNOTATION_FACT.CSV,24778931,1b03bbe7c00298ab4aa91b6ea30065ceea27ac15ff4de5487427d6669c5a0930
RAW_ANNOTATION_LEDGER_ALL_2513.csv,25573164,a2a8c4e6cdf1e9e44cddd64ee7eece88fa9b35ec8a73b2cec34a7d5b7f456841
RAW_FIELD_USAGE_LEDGER.CSV,667464,133dd1177d029bc850dd4ec39b0689725b5af8311790625f38aa8e81a3c8b27e
RAW_META_LABEL_RESPONSE_LONG.CSV,2329771,2eaa233a654e79c8277ed72b506253aa8cfef410ee87dc9b45b735924a9f2b44
RAW_META_LABEL_RESPONSE_SETS.CSV,1705850,9f3b4df5268a61fc4ba1a1d3e71944cd994c27f0568b90d42f1701bd6864e29e
RAW_ONLY_TO_SELECTED_CONTEXT_CROSSWALK.csv,107759,be89f920b88d5e507652427971c001e36fc6fdddf9d6a7162367e599d20c2d20
README_先看这里.md,906,1f5a87c2ae47b91373c23b7b4788cd864f44fe0a831f727793736906958e1195
REVISION_LINEAGE_ALL_2513.csv,1397360,7d74a1298e2e16d2af2470b7664cb5e71e646276da99ae8f9fba493e8313aed7
ROW_INCLUSION_CLASSIFICATION.CSV,1003492,5a3b3a240b55c21e83932fb715e01717d77fd321541854347e0766fce91d0b21
SEMI_25_CONVERGENCE_EXPANSION_ALL_IMAGES.csv,22007,09db9f2d46735c7842c43f8a5cb40007d57ce88fed5b3be07b0eb0ee4338a16a
SEMI_DATA_PRECISION_PROJECTION.CSV,9340,a4b18eee779dddb3f8bb8ca9ef2bbf6beceb07aa25eb16bb1bfe1dc34666c168
SEMI_POWER_ESTIMAND_SENSITIVITY.csv,20703,d9c85550e6007450907403c906e8a37f4bf6885194fca7d04c09fc74f9b92942
SEMI_PROPOSAL_ASSOCIATIONS.CSV,872,2ba81eeb4acd963dfc5035bfa4b772ae61c340d514a8d59da84a60ffe8d3762a
SEMI_PROPOSAL_TASK_TABLE.CSV,4625,2d5b7608b07b226caf43c8f7755281c0e1e562aa909d7819deb4f29ce8759b3f
SEMI_REQUIRED_BUILDINGS_BY_EFFECT.CSV,909,7465d50ef33a9d14ba762caf1ade4bbe25560b03487303c352fedfdaed95214f
SEMI_REVIEW_FACT.CSV,585742,5ed41d431db58626142ca6103caf258922885acf041ad8dd4862d2aa4d3361db
SEMI_REVIEW_TASK_SUMMARY.CSV,2731,53910a45c8fc117f1a1262962cd536f4f152813740dc9f2c5575de4e55559c73
STRUCTURAL_ZERO_DUAL_AXIS_SENSITIVITY.csv,2870,31b56912beedcf4cb05dc86e9c4d67daf99960391d9fe299606c4190e1256f9f
SUBMISSION_FACT.CSV,1015607,944e0379bd3210ecfbdebdb610d0236d2807338d31f7c1853b970fc026313c8b
TAG_BEHAVIOR_ALL_CASES.csv,570998,a060b968740a010105069e58f033f5481097736c8e8039c73f2078ac9782e48f
TAG_BEHAVIOR_ALL_SEMI_ROWS.csv,938138,0ee6132bc4352bba9532ec5af8ecb32188073fad514274ec330d2dd381c0297b
TAG_BEHAVIOR_CASE_SUMMARY.csv,1676,751abbfd8d7e6745df56d36d33d7830a3b7bd13832c6582ad16e35b4b5dff53b
TASK_CASE_CATALOG.CSV,130020,994839ac6896813f66e6f7df4ae96322a9367125ada45a21bb6041b2af67daa3
TASK_FACT.CSV,982848,39ed5742b50ccd8b9a8ad4cab7ee60290c35e972bd11368e793330ef7f0da4be
TASK_INCLUSION_CLASSIFICATION.CSV,22836,25ca0ee6517c44657ab34b1228c184b2d949419c243e9c6b2efc24d9ef3d0b88
TASK_METRICS.CSV,19969,8948f195d1a5b3f3615f2a5a7da21802507db1ff188d09ae4debfd11d7ad2383
TASK_SUBSET_RECLUSTERING.CSV,302368,e94488233020340a52ab8163732e4d6dee71d2e355bfbcfb90498fcfb2a39545
THRESHOLD_ROBUSTNESS.CSV,3718,d07ac0fbc4dd1dac9f6cb4f9267642a485d45f8f69caf9adf48f08589e5083b8
TIME_ACTIVE_LEAD_RELATION.CSV,2131,8927584765b283a93c2d0adea9512a985d3ebd82136269c45c6d033f88f10963
TIME_MANUAL_SEMI_TASK_PAIRS.CSV,8400,96915708fc41d2d24ebd72cb274a54bba43ea3541dd7f5a5920e35bc34c97b8c
TIME_MEASUREMENT_RECORD_AUDIT.csv,3347621,4b4c5ddb8cad82a5334667f738804ca2b871a3e389fca598833783ba73f0d59d
TIME_MEASUREMENT_SOURCE_SUMMARY.csv,1538,b3c74f01e8035c111ce4076d70d54cc494649d1ee1fd9960836e268db7bf47a0
TIME_OUTLIERS_AND_MODELS.CSV,32571,8e02b49f6424d6651c6ae3de4e2f4b56827be54cd36b04a458c105da0cd8dab5
TIME_STAGE_MODE_SUMMARY.CSV,3820,0913fc0238bd8cd886841ddb3198cc154f4650f122853a7ec9b621f16dbed6f1
TIME_SUBMISSION_EVIDENCE_REVIEWED.CSV,2324222,cd920fca3a1f147359b0c923dcdc5b70d632bfb9a7926c8005e451e87844bb43
UNIFIED_SUBMISSION_EVIDENCE_REVIEWED.CSV,2147315,2684626f69a8e4b23291463a5695edc32886fe57eac9b20096e8c6f1abb5a105
VALIDATION_SUMMARY.json,574,b831c804455d7e48fc3d3531fafe7e73557df324b07b058b9e806762d4e505db
WORKBOOK_QA_SUMMARY.json,1410,7f18c23dd1444a5aa362d2b6b5a9fa0e9266b1b44fd70be4aece9aef3b5a78ff
WORKER_COVERAGE.CSV,1844,9c1a9c502745cb91f1f7499d3625a9d7709cd20be7fd13484b18b69da32fc4e5
WORKER_FACT.CSV,57412,89d6960d5636911fa9d16b31a20b04d7646abea18a1f19618b117adc71201985
WORKER_MODE_MEMBERSHIP_LANES.csv,177856,a296f5ef237d241da010c8f63b10aa668bd885c49340a04769bbfdafe7c5b81d
WORKER_MODE_TESTS_AND_PAIRS_LANES.csv,46179,deece1a5adb7085b0a09b63806db5a7dbd9f9a3278273ceaeb19889bfd57f266
WORKER_MODE_WORKER_SUMMARY_LANES.csv,5397,daec699481ca1deb035a4dfacc79e5725d24e352b8c641ba230ca560307c5705
WORKER_QUALITY_RANK_STABILITY.csv,421,a1739f2ec809d5e6b51e1eb78b7bf8cc12debf9b06bd86d807f5ebfe1c471845
WORKER_QUALITY_RAW_ADJUSTED_EB.csv,5170,bde9b32dd87a24dc3a5801fe44b9fe55c8e737fbc50c40021a382f0c96486983
WORKER_VIEWPOINT_COTENDENCY.CSV,24144,d4508e77171d7cd33a7f570353e56a60f78056e94f557cd2cb5ae7dcd20ec070
WORKER_VIEWPOINT_QUALITY_TIME_INTEGRATED.csv,8036,41baff3f28ed840b5305ed917097d129c0e7918fd2f93ccededac8458bba463a
WORKER_VIEWPOINT_STABILITY.CSV,3519,1cc8708be7aa81e94092690ac6037a3bc8b27a21b471c208999fc560ce2b7046
WORKER_VIEWPOINT_TESTS.CSV,926,cf78a7a5cd2218ab790995704aa38ab1388555d092ad32078a6429663646a88a
关键数据速览.csv,601,2e10db2b374a193ce4f7f4aef2cbe711c40f59010948961d2a271a54670ee126
完整数据整理工作簿.xlsx,20744699,e9e4f1e25cdf6e724af10284553b6351297158131ab66effe6d87f4bad22d5c9
完整数据整理工作簿_第一册_原始事实.xlsx,6621881,62620925bc8065452c3a879a2d90af06afc23831e4c3684f8a3b26c4440e62cc
完整数据整理工作簿_第二册_派生审计与统计.xlsx,14127111,f884b5da8ab0e5bfa6b5d78492ad13c0795b4e6eb80ff8c7367750490b426971
持续多峰阈值结果.png,35248,1e7324808fb43af5438776a1bad2226f2a8d55f9acdd7c5e1435e86ae51b3cb2
数据与变量关系汇总.md,86999,e4c1eb16d30212db7f02290b02d4a92a79078c1e0395ef26896c60e4728e3a16
逐表数据与计算说明.md,1479791,01d7940a7cba5610efcc71ade725f7b5ddf5f701f352302d498f276873376b78
